_id,Index,Business Name,Slug,email,Business Address,Business Address(Line 1),Business Address(Line 2),Business Address Suburb,PC,State,Business Phone Number,Eat Safe Rating,Permit Name,Card Stamps,Vendor Image
5077,5077,Wu Kong Kitchen and Bar,wu-kong-kitchen-and-bar,bbcfoodpermit5077@gmail.com,"Shop 1, 119 Charlotte Street ","Shop 1, 119 Charlotte Street",NULL,BRISBANE CITY,4000,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
5078,5078,Soulty Olive,soulty-olive,bbcfoodpermit5078@gmail.com,"Shop 9, 1370 Gympie Rd (Aspley Central Shopping Ctre) ","Shop 9, 1370 Gympie Rd (Aspley Central Shopping Ctre)",NULL,ASPLEY,4034,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5081,5081,Arcana Brisbane Pty Ltd,arcana-brisbane-pty-ltd,bbcfoodpermit5081@gmail.com,48 Evesham Street (Creative Arts Hub),48 Evesham Street (Creative Arts Hub),NULL,MOOROOKA,4105,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5085,5085,Ispa Kebab Calamvale,ispa-kebab-calamvale,bbcfoodpermit5085@gmail.com,"S62, Calamvale Ctrl Sh/g Ctre, 662 Compton Rd ","S62, Calamvale Ctrl Sh/g Ctre, 662 Compton Rd",NULL,CALAMVALE,4116,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5088,5088,Grid Espresso,grid-espresso,bbcfoodpermit5088@gmail.com,175 Edinburgh Castle Rd (Northern Suburbs Bowls Club),175 Edinburgh Castle Rd (Northern Suburbs Bowls Club),NULL,WAVELL HEIGHTS,4012,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5089,5089,Mr Noodle Wishart,mr-noodle-wishart,bbcfoodpermit5089@gmail.com,Unit 16/590 Mt Gravatt-Capalaba Road,Unit 16/590 Mt Gravatt-Capalaba Road,NULL,WISHART,3189,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5092,5092,Subway Calamvale,subway-calamvale,bbcfoodpermit5092@gmail.com,"Shop 11, 51 Kameruka Street ","Shop 11, 51 Kameruka Street",NULL,CALAMVALE,4116,QLD,732723400,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5093,5093,Oxford 152,oxford-152,bbcfoodpermit5093@gmail.com,152 Oxford St,152 Oxford St,NULL,BULIMBA,4171,QLD,3899 2026,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5095,5095,Flavours,flavours,bbcfoodpermit5095@gmail.com,11 Riverview Place,11 Riverview Place,NULL,MURARRIE,4172,QLD,07 31214538,4,Cafe/Restaurant,5,vendor_image.png
5096,5096,Newnham Hotel,newnham-hotel,bbcfoodpermit5096@gmail.com,516 Newnham Rd,516 Newnham Rd,NULL,UPPER MOUNT GRAVATT,4122,QLD,07 33431666,4,Cafe/Restaurant,5,vendor_image.png
5097,5097,McDonalds Family Restaurant - Upr Mt Gravatt,mcdonalds-family-restaurant-upr-mt-gravatt,bbcfoodpermit5097@gmail.com,1912 Logan Road,1912 Logan Road,NULL,UPPER MOUNT GRAVATT,4122,QLD,07 3349 7840,5,Cafe/Restaurant,5,vendor_image.png
5098,5098,Yum Cha Cuisine Garden City,yum-cha-cuisine-garden-city,bbcfoodpermit5098@gmail.com,"Shop R6, 2049 Logan Road ","Shop R6, 2049 Logan Road",NULL,UPPER MOUNT GRAVATT,4122,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5099,5099,The Calile Hotel ('Functions Kitchen & Bar') & ('Lobby Bar'),the-calile-hotel-functions-kitchen-bar-lobby-bar-,bbcfoodpermit5099@gmail.com,48 James Street,48 James Street,NULL,FORTITUDE VALLEY,4006,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5103,5103,La Lupa Restaurant,la-lupa-restaurant,bbcfoodpermit5103@gmail.com,"S3, 7 Beesley St (Light & Co) (321 Montague Rd) ","S3, 7 Beesley St (Light & Co) (321 Montague Rd)",NULL,WEST END,4101,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5104,5104,Subway The Gap,subway-the-gap,bbcfoodpermit5104@gmail.com,"Shop 6, 858 Waterworks Road ","Shop 6, 858 Waterworks Road",NULL,THE GAP,2650,QLD,733005544,5,Cafe/Restaurant,5,vendor_image.png
5106,5106,Red Room,red-room,bbcfoodpermit5106@gmail.com,21B Staff House Road St Lucia Campus Universtiy of QLD,21B Staff House Road,St Lucia Campus Universtiy of QLD,ST LUCIA,4067,QLD,(07) 3377 2288,4,Cafe/Restaurant,5,vendor_image.png
5107,5107,Brisbane Entertainment Centre,brisbane-entertainment-centre,bbcfoodpermit5107@gmail.com,Melaleuca Drive,Melaleuca Drive,NULL,BOONDALL,4034,QLD,32658111,5,Cafe/Restaurant,5,vendor_image.png
5108,5108,Mr Bap,mr-bap,bbcfoodpermit5108@gmail.com,Shop 29/663 Beenleigh Road,Shop 29/663 Beenleigh Road,NULL,SUNNYBANK HILLS,4109,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5111,5111,Lahn Thai Restaurant,lahn-thai-restaurant,bbcfoodpermit5111@gmail.com,Shop 3/651 Sherwood Road,Shop 3/651 Sherwood Road,NULL,SHERWOOD,2440,QLD,3379 4388,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5115,5115,Mad Mex - Garden City,mad-mex-garden-city,bbcfoodpermit5115@gmail.com,Westfield Garden City Unit BB 2049 Logan Road,Westfield Garden City,Unit BB 2049 Logan Road,UPPER MOUNT GRAVATT,4122,QLD,431178594,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5116,5116,Clay Cafe,clay-cafe,bbcfoodpermit5116@gmail.com,"Shop 15, 165 Moggill Rd ","Shop 15, 165 Moggill Rd",NULL,TARINGA,4068,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5118,5118,Lifeshape Health Pty Ltd,lifeshape-health-pty-ltd,bbcfoodpermit5118@gmail.com,"Level 1, 19-23 Cribb Street ","Level 1, 19-23 Cribb Street",NULL,MILTON,2538,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5120,5120,Maple Fusion,maple-fusion,bbcfoodpermit5120@gmail.com,16 Park Road,16 Park Road,NULL,MILTON,2538,QLD,(07) 3896 5750,3,Cafe/Restaurant,5,vendor_image.png
5122,5122,Sushi Kiyo,sushi-kiyo,bbcfoodpermit5122@gmail.com,33B Lytton Road,33B Lytton Road,NULL,EAST BRISBANE,4169,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5124,5124,Little Hong Kong,little-hong-kong,bbcfoodpermit5124@gmail.com,Shop 23 / 341 Mains Road,Shop 23 / 341 Mains Road,NULL,SUNNYBANK,4109,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5125,5125,Reef Seafood & Sushi Brisbane,reef-seafood-sushi-brisbane,bbcfoodpermit5125@gmail.com,76 Skyring Terrace,76 Skyring Terrace,NULL,NEWSTEAD,2360,QLD,3257 7554,3,Cafe/Restaurant,5,vendor_image.png
5128,5128,The Women's College,the-women-s-college,bbcfoodpermit5128@gmail.com,159 Sir William MacGregor Drive,159 Sir William MacGregor Drive,NULL,ST LUCIA,4067,QLD,07 33774500,4,Cafe/Restaurant,5,vendor_image.png
5130,5130,Cat o' Nine Tails Cruises,cat-o-nine-tails-cruises,bbcfoodpermit5130@gmail.com,4/82 Bay Tce,4/82 Bay Tce,NULL,WYNNUM,4178,QLD,1300 438 787,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5133,5133,The Cafe,the-cafe,bbcfoodpermit5133@gmail.com,24 Markwell Street,24 Markwell Street,NULL,BOWEN HILLS,4006,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5134,5134,McDonalds - Kenmore,mcdonalds-kenmore,bbcfoodpermit5134@gmail.com,841 Moggill Road,841 Moggill Road,NULL,KENMORE,4069,QLD,738782833,5,Cafe/Restaurant,5,vendor_image.png
5136,5136,Starbucks,starbucks,bbcfoodpermit5136@gmail.com,"Shop 3088, 395 Hamilton Rd (Westfield) ","Shop 3088, 395 Hamilton Rd (Westfield)",NULL,CHERMSIDE,4032,QLD,03 95508580,3,Cafe/Restaurant,5,vendor_image.png
5140,5140,Tutto Caffe Expresso Bar,tutto-caffe-expresso-bar,bbcfoodpermit5140@gmail.com,32 Harry St,32 Harry St,NULL,ASHGROVE,4060,QLD,3366 8611,3,Cafe/Restaurant,5,vendor_image.png
5141,5141,Yum Cha Cuisine Indooroopilly,yum-cha-cuisine-indooroopilly,bbcfoodpermit5141@gmail.com,"S1060, Lvl 1, 322 Moggill Rd (Indooroopilly Shopping Ctre) ","S1060, Lvl 1, 322 Moggill Rd (Indooroopilly Shopping Ctre)",NULL,INDOOROOPILLY,4068,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5142,5142,Kuching Corner,kuching-corner,bbcfoodpermit5142@gmail.com,1 Finetti Crct,1 Finetti Crct,NULL,DURACK,830,QLD,07 3373 8111,3,Cafe/Restaurant,5,vendor_image.png
5143,5143,Caffeine Espresso Pty Ltd,caffeine-espresso-pty-ltd,bbcfoodpermit5143@gmail.com,C/- KELLY & ASSOCIATES 865 BOUNDARY ROAD,C/- KELLY & ASSOCIATES,865 BOUNDARY ROAD,COOPERS PLAINS,4108,QLD,433365892,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5146,5146,Landmark Cuisine Chermside Pty Ltd,landmark-cuisine-chermside-pty-ltd,bbcfoodpermit5146@gmail.com,"SX31, Westfield Chermside, 395 Hamilton Rd ","SX31, Westfield Chermside, 395 Hamilton Rd",NULL,CHERMSIDE,4032,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5148,5148,ION Cafe and Bar,ion-cafe-and-bar,bbcfoodpermit5148@gmail.com,5 Irvine Street,5 Irvine Street,NULL,MITCHELTON,4053,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
5149,5149,Sheesh Mahal,sheesh-mahal,bbcfoodpermit5149@gmail.com,"Shop 1B, 398 Tarragindi Rd ","Shop 1B, 398 Tarragindi Rd",NULL,MOOROOKA,4105,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5151,5151,Cream House Premium Kids Cafe,cream-house-premium-kids-cafe,bbcfoodpermit5151@gmail.com,Shop 10/18 Wynne Street,Shop 10/18 Wynne Street,NULL,SUNNYBANK HILLS,4109,QLD,-,5,Cafe/Restaurant,5,vendor_image.png
5152,5152,Yolk Espresso & Eats,yolk-espresso-eats,bbcfoodpermit5152@gmail.com,"Shop E40C, 76 Skyring Terrace ","Shop E40C, 76 Skyring Terrace",NULL,NEWSTEAD,2360,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5153,5153,Willow Coffee & Gifts,willow-coffee-gifts,bbcfoodpermit5153@gmail.com,Shop 4 / 11 North Road,Shop 4 / 11 North Road,NULL,BRIGHTON,3186,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5156,5156,Starbucks,starbucks,bbcfoodpermit5156@gmail.com,"D006H, Princess Alexandra Hospital 237 Ipswich Rd","D006H, Princess Alexandra Hospital",237 Ipswich Rd,WOOLLOONGABBA,4102,QLD,03 33914166,4,Cafe/Restaurant,5,vendor_image.png
5157,5157,Starbucks Coffee,starbucks-coffee,bbcfoodpermit5157@gmail.com,"Myer Centre Level A T12, 91 Queen Street",Myer Centre Level A,"T12, 91 Queen Street",BRISBANE,4000,QLD,07 3229 6300,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5158,5158,Artimino Ristorante Italiano,artimino-ristorante-italiano,bbcfoodpermit5158@gmail.com,"Shop 4, 323 Oxley Road ","Shop 4, 323 Oxley Road",NULL,GRACEVILLE,4075,QLD,37195356,3,Cafe/Restaurant,5,vendor_image.png
5159,5159,Chocolateria San Churro,chocolateria-san-churro,bbcfoodpermit5159@gmail.com,S Unit F Westfield Garden City S/C 2049 Logan Rd,S Unit F Westfield Garden City S/C,2049 Logan Rd,UPPER MOUNT GRAVATT,4122,QLD,07 33944144,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5160,5160,Event Cinema,event-cinema,bbcfoodpermit5160@gmail.com,322 Moggill Road,322 Moggill Road,NULL,INDOOROOPILLY,4068,QLD,3878 0099,5,Cafe/Restaurant,5,vendor_image.png
5161,5161,House of Fu,house-of-fu,bbcfoodpermit5161@gmail.com,c/- House of Fu 805 Sandgate Road,c/- House of Fu,805 Sandgate Road,CLAYFIELD,4011,QLD,732626988,3,Cafe/Restaurant,5,vendor_image.png
5167,5167,Kenmore Tavern,kenmore-tavern,bbcfoodpermit5167@gmail.com,795 MOGGILL RD,795 MOGGILL RD,NULL,KENMORE,4069,QLD,07 3051 7608,3,Cafe/Restaurant,5,vendor_image.png
5171,5171,Famished on Frasers,famished-on-frasers,bbcfoodpermit5171@gmail.com,62 Frasers Road,62 Frasers Road,NULL,ASHGROVE,4060,QLD,3366 2466,3,Cafe/Restaurant,5,vendor_image.png
5174,5174,The Princess Theatre,the-princess-theatre,bbcfoodpermit5174@gmail.com,8 Annerley Road,8 Annerley Road,NULL,WOOLLOONGABBA,4102,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5176,5176,Gemelli Italian,gemelli-italian,bbcfoodpermit5176@gmail.com,1/15 James Street (19 James St),1/15 James Street (19 James St),NULL,FORTITUDE VALLEY,4006,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5180,5180,Paella Y Pa Mi,paella-y-pa-mi,bbcfoodpermit5180@gmail.com,131 Leicester Street,131 Leicester Street,NULL,COORPAROO,4151,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5182,5182,Kintoto Omakase,kintoto-omakase,bbcfoodpermit5182@gmail.com,"Shop 9, 10 Torbey St, 18 Wynne St ","Shop 9, 10 Torbey St, 18 Wynne St",NULL,SUNNYBANK HILLS,4109,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5183,5183,Miko's Bento,miko-s-bento,bbcfoodpermit5183@gmail.com,"Shop A, 51 Sherwood Rd (Clements Arcade) ","Shop A, 51 Sherwood Rd (Clements Arcade)",NULL,TOOWONG,4066,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5184,5184,Lighthouse Event Centre,lighthouse-event-centre,bbcfoodpermit5184@gmail.com,65 Woogaroo Street,65 Woogaroo Street,NULL,FOREST LAKE,4078,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5185,5185,Vina Cafe Inala,vina-cafe-inala,bbcfoodpermit5185@gmail.com,Shop 10 - 4/1 Kittyhawk Avenue (37 Corsair Avenue),Shop 10 - 4/1 Kittyhawk Avenue,(37 Corsair Avenue),INALA,4077,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5187,5187,Chevron Hamilton Cafe,chevron-hamilton-cafe,bbcfoodpermit5187@gmail.com,365 Macarthur Avenue,365 Macarthur Avenue,NULL,HAMILTON,2303,QLD,07 3457 2500,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5190,5190,Sushi & Nori Brisbane and Hello Chicken,sushi-nori-brisbane-and-hello-chicken,bbcfoodpermit5190@gmail.com,191 Constance Street,191 Constance Street,NULL,BOWEN HILLS,4006,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5191,5191,Brisbane Greyhound Racing Club Inc,brisbane-greyhound-racing-club-inc,bbcfoodpermit5191@gmail.com,29 Amy Street (Albion Park Raceway),29 Amy Street (Albion Park Raceway),NULL,ALBION,3020,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
5192,5192,Albion Park Harness Racing Club Inc,albion-park-harness-racing-club-inc,bbcfoodpermit5192@gmail.com,29 Amy Street (Albion Park Raceway),29 Amy Street (Albion Park Raceway),NULL,ALBION,3020,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5193,5193,Comuna Cantina Everton Park Pty Ltd,comuna-cantina-everton-park-pty-ltd,bbcfoodpermit5193@gmail.com,"T1, 791 Stafford Rd (Everton Park Laneway) ","T1, 791 Stafford Rd (Everton Park Laneway)",NULL,EVERTON PARK,4053,QLD,-,5,Cafe/Restaurant,5,vendor_image.png
5194,5194,First Met Pty Ltd,first-met-pty-ltd,bbcfoodpermit5194@gmail.com,1/5 Cremin Street,1/5 Cremin Street,NULL,UPPER MOUNT GRAVATT,4122,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5196,5196,Paiise,paiise,bbcfoodpermit5196@gmail.com,"Shop 1B, 2 Spurwood Street ","Shop 1B, 2 Spurwood Street",NULL,ALGESTER,4115,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5198,5198,Milky Lane,milky-lane,bbcfoodpermit5198@gmail.com,"Tenancy 3003, 68 Longland Street ","Tenancy 3003, 68 Longland Street",NULL,NEWSTEAD,2360,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5199,5199,Fiveways Espresso Cafe,fiveways-espresso-cafe,bbcfoodpermit5199@gmail.com,2 / 600 Sherwood Road,2 / 600 Sherwood Road,NULL,SHERWOOD,2440,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5201,5201,Miss Demeanour,miss-demeanour,bbcfoodpermit5201@gmail.com,"Basement Level, 215 Adelaide Street ","Basement Level, 215 Adelaide Street",NULL,BRISBANE CITY,4000,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
5203,5203,Crunch K,crunch-k,bbcfoodpermit5203@gmail.com,"Shop 8, 400 Newmarket Road ","Shop 8, 400 Newmarket Road",NULL,NEWMARKET,4051,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5205,5205,Cafe One Group,cafe-one-group,bbcfoodpermit5205@gmail.com,"Kiosk 200, Level 2 Indooroopilly Shopping Centre 322 Moggill Road","Kiosk 200, Level 2 Indooroopilly Shopping Centre",322 Moggill Road,INDOOROOPILLY,4068,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5208,5208,Lick Ice Cream,lick-ice-cream,bbcfoodpermit5208@gmail.com,"Shop 4G, 107 Latrobe Tce ","Shop 4G, 107 Latrobe Tce",NULL,PADDINGTON,2021,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5210,5210,Bean on Dean,bean-on-dean,bbcfoodpermit5210@gmail.com,4 / 45 Dean ST,4 / 45 Dean ST,NULL,TOOWONG,4066,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
5215,5215,Honour Avenue Cellars,honour-avenue-cellars,bbcfoodpermit5215@gmail.com,"Shop 6, 335 Honour Ave ","Shop 6, 335 Honour Ave",NULL,GRACEVILLE,4075,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5218,5218,Wara Sushi,wara-sushi,bbcfoodpermit5218@gmail.com,"Shop 13, 405 Montague Rd ","Shop 13, 405 Montague Rd",NULL,WEST END,4101,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5221,5221,Lord of the Drinks,lord-of-the-drinks,bbcfoodpermit5221@gmail.com,19 Caxton St,19 Caxton St,NULL,PETRIE TERRACE,4000,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5223,5223,Thai Patcharin,thai-patcharin,bbcfoodpermit5223@gmail.com,"Shop 4, 172 Hardgrave Road ","Shop 4, 172 Hardgrave Road",NULL,WEST END,4101,QLD,738463922,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5224,5224,The Coffee Club Taigum,the-coffee-club-taigum,bbcfoodpermit5224@gmail.com,217 Beams Rd,217 Beams Rd,NULL,TAIGUM,4018,QLD,07 3265 7577,3,Cafe/Restaurant,5,vendor_image.png
5226,5226,Mistress on Moore,mistress-on-moore,bbcfoodpermit5226@gmail.com,"Shop 3, 257 Banks Street ","Shop 3, 257 Banks Street",NULL,ASHGROVE,4060,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
5227,5227,Shah Cafe,shah-cafe,bbcfoodpermit5227@gmail.com,295 Brunswick St,295 Brunswick St,NULL,FORTITUDE VALLEY,4006,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5229,5229,Magic Wok Asian Foods,magic-wok-asian-foods,bbcfoodpermit5229@gmail.com,"Shop 5, 5 Trevally Crescent ","Shop 5, 5 Trevally Crescent",NULL,MANLY WEST,4179,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5231,5231,Guzman Y Gomez,guzman-y-gomez,bbcfoodpermit5231@gmail.com,"Shop 31, 1000 Ann Street ","Shop 31, 1000 Ann Street",NULL,FORTITUDE VALLEY,4006,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5233,5233,Colle Rosso Ristorante Italiano,colle-rosso-ristorante-italiano,bbcfoodpermit5233@gmail.com,191 Musgrave Road,191 Musgrave Road,NULL,RED HILL,2347,QLD,33697417,4,Cafe/Restaurant,5,vendor_image.png
5237,5237,Flinders Seafood & Bar,flinders-seafood-bar,bbcfoodpermit5237@gmail.com,196 Flinders Parade,196 Flinders Parade,NULL,SANDGATE,2304,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5241,5241,King of Hong Kong Dim Sims and Takeaway,king-of-hong-kong-dim-sims-and-takeaway,bbcfoodpermit5241@gmail.com,162 Beaudesert Road,162 Beaudesert Road,NULL,MOOROOKA,4105,QLD,3848 1882,3,Cafe/Restaurant,5,vendor_image.png
5246,5246,The Matriarch,the-matriarch,bbcfoodpermit5246@gmail.com,"Shop 1, 22 Masters Street ","Shop 1, 22 Masters Street",NULL,NEWSTEAD,2360,QLD,07 3061 4703,3,Cafe/Restaurant,5,vendor_image.png
5248,5248,PHO AN BRISBANE,pho-an-brisbane,bbcfoodpermit5248@gmail.com,9/57 Skylark St (Skylark Shopping Park),9/57 Skylark St (Skylark Shopping Park),NULL,INALA,4077,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5251,5251,FARAH Restaurant,farah-restaurant,bbcfoodpermit5251@gmail.com,1 / 391 Wickham Terrace,1 / 391 Wickham Terrace,NULL,SPRING HILL,2800,QLD,-,5,Cafe/Restaurant,5,vendor_image.png
5254,5254,Sunrise Boulevard Cafe,sunrise-boulevard-cafe,bbcfoodpermit5254@gmail.com,Shop 2 43 Peel Street,Shop 2 43 Peel Street,NULL,SOUTH BRISBANE,4101,QLD,3255 3755,3,Cafe/Restaurant,5,vendor_image.png
5255,5255,Ginga Sushi Bar & Dining,ginga-sushi-bar-dining,bbcfoodpermit5255@gmail.com,U41 Emporium Traders 1000A Ann St,U41 Emporium Traders 1000A Ann St,NULL,FORTITUDE VALLEY,4006,QLD,(07) 3846 6088,3,Cafe/Restaurant,5,vendor_image.png
5256,5256,Sushi Too,sushi-too,bbcfoodpermit5256@gmail.com,"Shop 4, 190 Fairfield Rd ","Shop 4, 190 Fairfield Rd",NULL,FAIRFIELD,1860,QLD,3848 8850,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5260,5260,Events on Oxlade,events-on-oxlade,bbcfoodpermit5260@gmail.com,50 Oxlade Drive,50 Oxlade Drive,NULL,NEW FARM,4005,QLD,-,5,Cafe/Restaurant,5,vendor_image.png
5261,5261,Golden Jade Chinese Restaurant,golden-jade-chinese-restaurant,bbcfoodpermit5261@gmail.com,618 Wynnum Road,618 Wynnum Road,NULL,MORNINGSIDE,4170,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5262,5262,Ramen Danbo Brisbane City,ramen-danbo-brisbane-city,bbcfoodpermit5262@gmail.com,"Shop 3, 38 Wharf Street ","Shop 3, 38 Wharf Street",NULL,BRISBANE CITY,4000,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5267,5267,Viet Pho Ever,viet-pho-ever,bbcfoodpermit5267@gmail.com,"Shop 19A, 803 Stanley Street ","Shop 19A, 803 Stanley Street",NULL,WOOLLOONGABBA,4102,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5269,5269,Jasmine Tree Thai Restaurant,jasmine-tree-thai-restaurant,bbcfoodpermit5269@gmail.com,"Shop 2, 6 Wongabel Street ","Shop 2, 6 Wongabel Street",NULL,KENMORE,4069,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5270,5270,Sam Riley Swim School,sam-riley-swim-school,bbcfoodpermit5270@gmail.com,35 Wecker Road,35 Wecker Road,NULL,MOUNT GRAVATT EAST,4122,QLD,3452 5400,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5271,5271,Roll'd,roll-d,bbcfoodpermit5271@gmail.com,"Qantas Domestic Terminal Brisbane 11 The Circuit, Brisbane Airport, Site 2A-10",Qantas Domestic Terminal Brisbane,"11 The Circuit, Brisbane Airport, Site 2A-10",PINKENBA,4008,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5272,5272,Subway Acacia Ridge,subway-acacia-ridge,bbcfoodpermit5272@gmail.com,1350 Beaudesert Rd,1350 Beaudesert Rd,NULL,ACACIA RIDGE,4110,QLD,3255 6288,3,Cafe/Restaurant,5,vendor_image.png
5275,5275,Coffee Iconic,coffee-iconic,bbcfoodpermit5275@gmail.com,340 George Street,340 George Street,NULL,BRISBANE CITY,4000,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5276,5276,Pitch & Fork,pitch-fork,bbcfoodpermit5276@gmail.com,"Tenancy 1, 65 Sylvan Road ","Tenancy 1, 65 Sylvan Road",NULL,TOOWONG,4066,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5277,5277,Pizzeria 1760,pizzeria-1760,bbcfoodpermit5277@gmail.com,"Shop 2, 92 Hyde Road ","Shop 2, 92 Hyde Road",NULL,YERONGA,4104,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5279,5279,Mui G Kitchen,mui-g-kitchen,bbcfoodpermit5279@gmail.com,Shop 22A 342 Mccullough Street (Sunny Park),Shop 22A 342 Mccullough Street (Sunny Park),NULL,SUNNYBANK,4109,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5283,5283,Naan Sense,naan-sense,bbcfoodpermit5283@gmail.com,"Shop 7, 486 Waterworks Rd ","Shop 7, 486 Waterworks Rd",NULL,ASHGROVE,4060,QLD,30764576,3,Cafe/Restaurant,5,vendor_image.png
5284,5284,Prince of Thai,prince-of-thai,bbcfoodpermit5284@gmail.com,"Shop 1, 752 Sandgate Road ","Shop 1, 752 Sandgate Road",NULL,CLAYFIELD,4011,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5286,5286,MP Local Pty Ltd,mp-local-pty-ltd,bbcfoodpermit5286@gmail.com,"Level 11, The Annex, 12 Creek Street ","Level 11, The Annex, 12 Creek Street",NULL,BRISBANE CITY,4000,QLD,-,3,Cafe/Restaurant,5,vendor_image.png
5291,5291,Wo Jia Shi Tang,wo-jia-shi-tang,bbcfoodpermit5291@gmail.com,"Shop 5, 168 Gowan Road ","Shop 5, 168 Gowan Road",NULL,SUNNYBANK HILLS,4109,QLD,-,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
5293,5293,Gaythorne RSL Sub Branch,gaythorne-rsl-sub-branch,bbcfoodpermit5293@gmail.com,534 Samford Rd,534 Samford Rd,NULL,MITCHELTON,4053,QLD,3355 4655,4,Cafe/Restaurant,5,vendor_image.png
5295,5295,The Green Edge,the-green-edge,bbcfoodpermit5295@gmail.com,229 Lutwyche Road,229 Lutwyche Road,NULL,WINDSOR,2756,QLD,-,4,Cafe/Restaurant,5,vendor_image.png
5296,5296,Nurse Station Cafe,nurse-station-cafe,bbcfoodpermit5296@gmail.com,550 Stanley St,550 Stanley St,NULL,SOUTH BRISBANE,4101,QLD,404469684,Rating Not Displayed,Cafe/Restaurant,5,vendor_image.png
